VANGL1	3.835436895
PTGFRN	3.529430354
GDAP2	3.850339855
MAN1A2	3.43806745
FAM46C	3.638089722
WARS2	3.229425848
TBX15	3.227886705
NOTCH2	3.574494268
PHGDH	2.271841607
EMBP1	0
SRGAP2P2	0
NBPF9	1.431363764
NBPF10	0
PDZK1	2.766412847
POLR3C	1.934498451
POLR3GL	2.604226053
LOC728989	4.37485828
CHD1L	2.411619706
LOC100289211	5.132858193
BCL9	3.098989639
PRKAB2	3.649334859
GPR89B	2.781755375
VPS45	2.725911632
APH1A	2.864511081
RPRD2	3.509471352
OTUD7B	3.547159121
TUFT1	3.273464273
POGZ	3.317854489
CDC42SE1	3.515476441
VPS72	2.271841607
PI4KB	3.023663918
C2CD4D	1.819543936
DENND4B	2.901458321
ADAR	3.43917474
NUP210L	2.164352856
ATP8B2	3.339848783
IL6R	3.609701102
FLAD1	1.875061263
GON4L	2.937517892
FAM189B	2.761927838
ASH1L	3.380211242
SEMA4A	2.877946952
IQGAP3	3.034227261
C1orf61	2.465382851
UBQLN4	3.224791956
NTRK1	2.320146286
LOC646268	3.934397441
SPTA1	2.747411808
C1orf204	3.537189226
SLAMF8	3.348888723
CADM3	3.346548559
LOC100505633	0
F11R	3.563599729
SLAMF6	3.224791956
DCAF8	3.273695588
SLAMF7	3.213517757
SLAMF1	2.811575006
ITLN1	2.096910013
FCGR2B	3.042181595
PCP4L1	2.986771734
ATF6	3.733758836
DDR2	2.326335861
UAP1	2.682145076
PBX1	3.384174139
UCK2	3.579326204
TMCO1	4.649656079
FAM78B	2.348304863
POU2F1	4.062055247
ILDR2	3.789016327
RCSD1	3.191451014
ADCY10	2.463892989
DCAF6	2.611723308
GPR161	2.888179494
NME7	2.40654018
C1orf114	2.235528447
C1orf112	2.008600172
KIFAP3	2.541579244
FMO3	2.5774918
PRRX1	3.957607287
PRRC2C	3.221414238
C1orf129	2.629409599
C1orf9	3.197280558
DNM3	3.688152756
TNFSF4	3.444981112
LOC100506023	5.383989408
SLC9A11	2.799340549
RC3H1	3.875524264
KIAA0040	3.571475904
TNR	2.747411808
PAPPA2	2.580924976
RFWD2	2.509202522
FAM5B	2.951823035
RASAL2	3.79761373
RALGPS2	3.57333584
TDRD5	2.51851394
ABL2	3.923865475
TOR1AIP1	3.264345507
AXDND1	2.336459734
FAM163A	3.303412071
KIAA1614	2.712649702
XPR1	3.793371249
ACBD6	2.167317335
CACNA1E	3.900421753
RGSL1	3.657151502
SHCBP1L	2.075546961
LAMC1	3.447623098
NCF2	2.745855195
GLT25D2	3.46686762
RGL1	3.350441857
NMNAT2	3.643945913
FAM129A	3.596157081
C1orf21	3.9761665
EDEM3	3.553033016
TRMT1L	3.28645647
HMCN1	3.031812271
PLA2G4A	2.675778342
PDC	2.598790507
FAM5C	2.546542663
LOC440704	0
RGS21	3.06483222
CDC73	3.612889769
KCNT2	3.38774566
CFH	2.283301229
DENND1B	3.756788199
CRB1	2.761175813
F13B	2.274157849
ZBTB41	3.754042387
NEK7	3.461948495
NR5A2	3.506910726
KIF14	3.276921132
LMOD1	3.282622113
LAD1	3.021602716
NAV1	3.847757688
PTPRVP	0
LGR6	2.744292983
PPP1R12B	3.903632516
SYT2	3.789721694
CHIT1	4.135291704
PRELP	3.65040467
MDM4	3.926290987
LRRN2	2.830588669
CNTN2	3.631342286
NFASC	3.798236176
PLEKHA6	3.664453929
MFSD4	3.390581879
NUAK2	3.142389466
PM20D1	2.777426822
C1orf116	3.536305872
IKBKE	3.46686762
SRGAP2	3.479863113
PLXNA2	3.699056855
CR1	3.372359583
CR1L	0.84509804
LAMB3	2.600972896
TRAF3IP3	2.245512668
SYT14	3.511482289
KCNH1	3.69609416
TRAF5	3.350829274
INTS7	3.154119526
TMEM206	2.870403905
NSL1	4.088348752
RPS6KC1	2.920123326
PROX1-AS1	5.17177032
PTPN14	3.965060521
KCNK2	3.289811839
MIR548F3	5.274046951
GPATCH2	2.815577748
RRP15	3.838408278
TGFB2	3.51295108
LYPLAL1	3.056142262
EPRS	2.315970345
RAB3GAP2	3.474798819
37316	3.371806459
MARK1	3.360214613
RNU5F-1	0
IARS2	2.609594409
DISP1	1.380211242
FAM177B	2.780317312
SUSD4	3.137986733
TLR5	3.021189299
CAPN8	2.357934847
TP53BP2	2.982723388
CNIH3	3.076276255
NVL	2.46686762
ENAH	4.039176084
TMEM63A	3.17868924
LIN9	3.127104798
PARP1	2.886490725
ITPKB	3.474507639
PRSS38	2.419955748
MRPL55	1.913813852
ZNF678	3.821906377
RHOU	0
NUP133	2.783903579
TAF5L	3.072249898
GALNT2	3.426836454
CAPN9	2.610660163
TTC13	2.822821645
TRIM67	3.787389621
COG2	2.773054693
DISC1	3.647578554
TSNAX-DISC1	0
PCNXL2	2.227886705
KCNK1	2.992553518
TARBP1	2.423245874
SLC35F3	3.105169428
ARID4B	3.212453961
GGPS1	3.245018871
B3GALNT2	3.475525915
ERO1LB	3.530839779
NID1	3.308777774
LYST	3.277609214
LGALS8	3.682956926
FMN2	3.015359755
GREM2	3.531095547
FH	2.434568904
WDR64	2.962842681
CHML	3.693023068
OPN3	3.106870544
PLD5	3.166726056
CEP170	3.305781151
SDCCAG8	2.487138375
AKT3	4.061113054
LOC731275	4.657361856
C1orf101	2.447158031
C1orf100	1.361727836
KIF26B	2.716837723
AHCTF1	3.232233521
CNST	3.427810573
ZNF695	2.399673721
SCCPDH	2.923244019
ZNF670-ZNF695	5.12472588
LOC148824	3.78724788
OR2L13	2.784617293
LOC100288778	0
FAM138A	3.16790781
WASH7P	4.176380692
FAM138F	3.16790781
DDX11L1	0
OR4F5	0
LOC729737	3.76305344
LOC100132287	0
OR4F3	0
OR4F16	0
LOC100132062	0
OR4F29	0
LOC100288069	4.14066514
LOC643837	0
LINC00115	3.11991541
FAM41C	3.94116346
C1orf170	3.838597253
LOC100130417	3.270911639
NOC2L	2.691965103
PLEKHN1	2.72427587
SAMD11	2.632457292
KLHL17	2.723455672
HES4	1.991226076
C1orf159	3.031812271
RNF223	1.857332496
ISG15	1.792391689
AGRN	3.056523724
TNFRSF4	2.361727836
MIR200B	0
SDF4	2.882524538
TTLL10	1.939519253
TNFRSF18	2.527629901
MIR200A	0
MIR429	0
B3GALT6	3.248708736
FAM132A	2.012837225
LOC254099	0
CPSF3L	2.439332694
TAS1R3	0
SCNN1D	0
AURKAIP1	1.857332496
DVL1	2.937016107
ACAP3	3.072249898
MXRA8	2.960946196
PUSL1	2.475671188
GLTPD1	3.054613055
TMEM88B	0
ATAD3B	2.586587305
ANKRD65	2.833147112
CCNL2	3.182129214
MRPL20	2.274157849
LOC148413	0
ATAD3C	3.211921084
VWA1	3.490800952
SSU72	2.595496222
MIB2	1.908485019
MMP23A	0
MMP23B	1.477121255
C1orf233	3.123198075
TMEM240	2.764922985
CDK11A	2.247973266
NADK	3.223495941
SLC35E2	2.761175813
SLC35E2B	3.631748074
GNB1	3.310905629
TMEM52	2.46686762
KIAA1751	3.355259906
GABRD	2.673941999
CALML6	2.008600172
C1orf86	2.913283902
PEX10	2.984527313
RER1	3.36567514
MORN1	2.103803721
LOC100129534	3.351796307
TNFRSF14	2.745074792
LOC115110	3.466422722
PANK4	2.494154594
LOC100133445	0
PLCH2	2.495544338
HES5	2.860338007
FAM213B	0
MMEL1	2.542825427
FLJ42875	3.909020854
ACTRT2	1.924279286
MIR4251	0
ARHGEF16	2.721810615
MIR551A	1.982271233
TPRG1L	3.184123354
TP73-AS1	4.056561852
TP73	3.494571984
LOC388588	1.792391689
DFFB	3.22762965
LRRC47	2.939019776
CEP104	3.521399628
LOC100133612	0
LOC728716	0
LOC284661	0
MIR4417	0
MIR4689	1.851258349
RPL22	3.218272854
GPR153	3.299507299
ICMT	3.589726256
RNF207	3.277150614
HES3	1.857332496
MIR4252	1.806179974
HES2	3.561101384
PLEKHG5	3.16790781
TNFRSF25	2.44870632
NOL9	3.653983907
ZBTB48	1.838849091
THAP3	3.175801633
DNAJC11	3.178401342
KLHL21	3.421932813
PHF13	3.379668034
PER3	3.384353414
UTS2	2.190331698
VAMP3	3.252367514
PARK7	2.359835482
TNFRSF9	3.695919253
SLC45A1	2.190331698
ENO1-AS1	0
ENO1	2.557507202
CA6	2.586587305
SLC2A7	0
GPR157	0.477121255
MIR34A	2.045322979
H6PD	3.810702861
SLC25A33	2.436162647
TMEM201	3.254064453
C1orf200	3.296226287
CLSTN1	3.172602931
CTNNBIP1	3.387923467
LZIC	2.833784375
RBP7	2.276461804
APITD1	2.613841822
CORT	2.611723308
APITD1-CORT	2.611723308
DFFA	3.396024897
PGD	2.597695186
C1orf127	3.075911761
TARDBP	3.453165393
EXOSC10	2
SRM	2.437750563
ANGPTL7	2.981818607
UBIAD1	3.362482475
PTCHD2	2.953276337
FBXO44	3.305995883
FBXO6	2.700703717
FBXO2	2.523746467
MTHFR	3.694692926
AGTRAP	2.763427994
C1orf187	2.766412847
NPPA-AS1	0
NPPB	2.283301229
NPPA	2.477121255
KIAA2013	2.862131379
MIIP	2.383815366
MFN2	3.290257269
MIR4632	0
SNORA59B	0
SNORA59A	0
AADACL4	2.546542663
AADACL3	3.441538039
LOC649330	1.414973348
PRAMEF2	2.117271296
PRAMEF12	2.487138375
PRAMEF1	2.80140371
PRAMEF11	2.522444234
C1orf158	2.340444115
HNRNPCL1	0
PRAMEF8	2.526339277
PRAMEF7	0
PRAMEF22	0
PRAMEF10	1.322219295
PRAMEF4	2.522444234
LOC440563	1.505149978
PRAMEF3	2.804820679
PRAMEF19	2.804139432
PRAMEF15	2.521138084
PRAMEF14	2.804139432
PRAMEF18	2.804139432
PRAMEF9	2.522444234
PRAMEF21	1.851258349
PRAMEF20	1.851258349
PRAMEF17	2.012837225
PRAMEF13	2.804139432
LRRC38	2.939519253
PDPN	3.311117843
PRDM2	3.277838333
TMEM51	2.866877814
CELA2A	1.929418926
CELA2B	1.949390007
EFHD2	3.209515015
CASP9	2.826074803
CTRC	1.84509804
AGMAT	3.290702243
PLEKHM2	2.922206277
FBLIM1	3.285332228
TMEM82	2.545307116
SLC25A34	3.297541668
UQCRHL	2.328379603
FLJ37453	4.144075806
CLCNKA	2.59439255
C1orf64	2.536558443
ZBTB17	2.004321374
HSPB7	3.191171456
FAM131C	2.825426118
EPHA2	2.943988875
RSG1	2.558708571
ARHGEF19	2.684845362
C1orf144	3.477988976
SPATA21	2.089905111
CROCCP3	4.40255368
MIR3675	0
CROCCP2	4.102159183
MST1P2	0
MST1P9	3.981184137
ATP13A2	2.421603927
MFAP2	2.620136055
SDHB	2.181843588
PADI3	3.062205809
PADI4	2.390935107
PADI6	2.418301291
RCC2	3.368472838
KLHDC7A	3.426836454
MIR4695	1.944482672
ALDH4A1	3.151063253
TAS1R2	0
AKR7L	3.9081632
KIAA0090	3.084218687
AKR7A2	3.181271772
MRTO4	3.113609151
PQLC2	2.818225894
LOC100506730	3.396373728
AKR7A3	2.227886705
NBL1	3.123198075
HTR6	2.290034611
MINOS1	0
C1orf151-NBL1	3.123198075
RNF186	2.591064607
PLA2G2A	2.432969291
PLA2G2E	0
OTUD3	3.715919817
PLA2G5	3.08278537
PLA2G2C	0
PLA2G2F	3.297979244
UBXN10	3.310905629
VWA5B1	2.800717078
CAMK2N1	3.10002573
MUL1	3.094471129
CDA	2.531478917
FAM43B	3.024485668
KIF17	2.756636108
DDOST	2.787460475
SH2D5	3.314077992
NBPF3	3.180412633
RAP1GAP	3.177824972
HSPG2	3.030599722
CELA3B	1.880813592
CELA3A	1.880813592
LINC00339	0
WNT4	3.438700533
EPHA8	3.26810973
C1QC	2.515873844
C1QA	2.440909082
C1QB	2.178976947
MIR4684	0
MIR4253	1.838849091
KDM1A	2.515873844
MIR3115	0
LOC729059	1.832508913
HTR1D	3.076276255
HNRNPR	2.827369273
ZNF436	3.401745082
C1orf213	0
ASAP3	3.111934276
MDS2	0
ID3	3.013258665
RPL11	1.72427587
TCEB3	3.395675785
LOC100506963	4.253265294
CNR2	2.752816431
GALE	2.545307116
LYPLA2	2.907411361
HMGCL	2.768638101
FUCA1	2.802089258
SRSF10	3.170261715
PNRC2	3.199480915
MIR378F	0
MYOM3	3.121887985
IL22RA1	3.01494035
LOC284632	0
GRHL3	2.041392685
C1orf201	3.188928484
RCAN3	3.241546481
RCAN3AS	3.780245284
SRRM1	2.998259338
RUNX3	3.416973173
RHD	3.182414652
C1orf63	2.532754379
RHCE	2.445604203
LDLRAP1	3.277609214
FAM54B	3.499549626
LOC646471	3.562768543
SEPN1	3.39880773
C1orf135	2.994756945
PAQR7	3.119255889
MIR3917	1.973127854
PAFAH2	3.346939463
TRIM63	2.753583059
PDIK1L	3.473048805
EXTL1	3.048053173
SLC30A2	3.056142262
ZNF593	2.198657087
CATSPER4	0
FAM110D	2.717670503
CNKSR1	2.527629901
SH3BGRL3	2.602059991
ZNF683	1.255272505
UBXN11	1.255272505
CD52	2.346352974
AIM1L	2.041392685
LIN28A	3.514680544
DHDDS	3.33725954
HMGN2	3.174641193
MIR1976	0
ARID1A	3.131939295
PIGV	2.748188027
GPN2	2.471291711
ZDHHC18	3.273695588
SFN	2.697229343
NR0B2	2.558708571
GPATCH3	2.718501689
C1orf172	2.710963119
FAM46B	2.966141733
TRNP1	3.807332039
SLC9A1	3.175801633
WDTC1	3.349665984
SYTL1	1.908485019
FCN3	2.103803721
CD164L2	2.974050903
MAP3K6	2.328379603
GPR3	3.009875634
FGR	2.795880017
IFI6	2.506505032
SCARNA1	0
FAM76A	3.367728546
STX12	3.327154512
XKR8	2.951337519
SMPDL3B	2.498310554
C1orf38	3.097604329
RPA2	2.796574333
LOC653566	3.210853365
DNAJC8	2.986771734
ATPIF1	2.10720997
PTAFR	3.451479405
SESN2	3.227886705
MED18	2.999130541
SNORD99	1.908485019
SNORA61	2.117271296
SNORA44	2.123851641
SNORA16A	2.130333768
RCC1	0
SNHG12	3.520876382
TRNAU1AP	2.959041392
RAB42	2.662757832
SNHG3	0
RNU11	0
GMEB1	2.919601024
OPRD1	2.617000341
TMEM200B	3.170555059
MECR	3.06069784
LAPTM5	3.133858125
MATN1	3.362859303
LOC100129196	0
MIR4420	1.892094603
SNORD103B	1.949390007
SNORD103A	1.949390007
SDC3	3.573567773
SNORD85	1.880813592
PRO0611	0
SNRNP40	2.703291378
SERINC2	2.683047038
FABP3	2.802089258
LOC149086	0
LOC284551	0
TINAGL1	2.850033258
PEF1	2.876217841
HCRTR1	2.530199698
COL16A1	2.607455023
MIR4254	1.886490725
SPOCD1	2.255272505
PTP4A2	3.385963571
TMEM39B	2.28780173
KHDRBS1	3.096214585
FAM167B	2.414973348
IQCC	2.782472624
MTMR9LP	4.00225248
EIF3I	2.611723308
CCDC28B	2.155336037
TMEM234	2.81756537
DCDC2B	2.477121255
TXLNA	3.490099005
LOC100128071	2.214843848
BSDC1	3.181557774
MARCKSL1	2.880241776
TSSK3	1.832508913
HDAC1	2.763427994
ZBTB8B	3.387567779
ZBTB8A	3.742175043
ZBTB8OS	2.195899652
KIAA1522	3.318897715
SYNC	3.288919606
FNDC5	3.369772289
HPCA	2.894869657
S100PBP	3.453624074
TMEM54	2.324282455
RNF19B	2.924279286
AK2	3.460897843
TRIM62	3.249442961
ADC	2.328379603
ZNF362	3.223755454
PHC2	3.094471129
MIR3605	2.004321374
ZSCAN20	2.963787827
HMGB4	1.602059991
LOC402779	0
C1orf94	2.568201724
C1orf212	3.727378569
GJB3	2.897627091
GJA4	2.726727209
GJB4	3.222716471
ZMYM6NB	2.622214023
LOC653160	3.478422188
ZMYM1	2.77524626
SFPQ	2.932980822
NCDN	3.048053173
PSMB2	3.571242851
TFAP2E	2.813580989
C1orf216	3.244771761
CLSPN	3.641969598
EIF2C1	3.671358003
EIF2C4	3.631950826
COL8A2	3.366982976
MAP7D1	2.765668555
ADPRHL2	2.737987326
TEKT2	1.954242509
TRAPPC3	2.800717078
SH3D21	2.344392274
FAM176B	2.423245874
THRAP3	3.127104798
OSCP1	2.369215857
LSM10	2.517195898
STK40	3.3287872
CSF3R	2.498310554
MIR4255	0
ZC3H12A	2.884795364
LOC728431	4.291502049
GNL2	1.643452676
RSPO1	3.169380495
SNIP1	3.082066934
DNALI1	3.254548077
C1orf109	3.191451014
EPHA10	3.380030248
CDCA8	3.131618664
MANEAL	3.147367108
C1orf122	2.582063363
MTF1	3.745855195
YRDC	2.992995098
UTP11L	3.078456818
FHL3	2.803457116
SF3A3	3.08170727
MIR3659	0
POU3F1	3.186956335
LOC339442	3.758533422
RHBDL2	2.843855423
GJA9	2.685741739
RRAGC	2.315970345
GJA9-MYCBP	4.28189655
MYCBP	4.03702788
NDUFS5	2.149219113
AKIRIN1	3.303412071
KIAA0754	3.28645647
SNORA55	2.139879086
PPIEL	4.573103783
BMP8A	3.609807769
PABPC4	2.947433722
NT5C1A	0
HEYL	3.488127496
HPCAL4	3.551937695
BMP8B	3.340245762
OXCT2	2.250420002
PPIE	3.110926242
MFSD2A	2.589949601
MYCL1	3.289811839
PPT1	3.130976692
CAP1	3.048053173
RLF	2.67669361
TMCO2	2
COL9A2	2.840106094
ZNF642	2.45484486
DEM1	2.942999593
ZNF643	2.113943352
ZNF684	2.851258349
MIR30E	0
NFYC	2.889861721
MIR30C1	0
LOC100130557	3.502836639
CITED4	2.71432976
CTPS	3.365300749
SLFNL1	2.707570176
LOC100507178	0
EDN2	2.802773725
GUCA2B	2.359835482
GUCA2A	2.334453751
ZMYND12	2.609594409
PPCS	2.69019608
RIMKLA	3.966423346
CLDN19	3.443419462
YBX1	3.125481266
PPIH	3.970346876
CCDC23	2.559906625
LOC100129924	0.77815125
ERMAP	3.245018871
C1orf50	2.542825427
ZNF691	2.821513528
FLJ32224	0
SLC2A1	3.2219356
FAM183A	1.924279286
TMEM125	2.7930916
WDR65	2.225309282
EBNA1BP2	2.431363764
TIE1	2.589949601
C1orf210	2.954242509
ELOVL1	2.716003344
CDC20	1.86923172
MED8	2.727541257
MPL	3.228656958
HYI	2.488550717
LOC100132774	3.881099218
IPO13	2.532754379
DPH2	2.920645001
ARTN	2.677606953
B4GALT2	2.859738566
SLC6A9	3.026533265
ATP6V0B	2.46834733
CCDC24	2.564666064
KLF17	3.641672373
DMAP1	1.792391689
TMEM53	2.863917377
SNORD55	0
SNORD46	0
SNORD38A	0
SNORD38B	0
RPS8	1.748188027
KIF2C	2.769377326
PLK3	2.50242712
BEST4	2.796574333
BTBD19	2.553883027
PTCH2	2.927370363
TCTEX1D4	1.954242509
UROD	2.235528447
HECTD3	2.975431809
MUTYH	1.812913357
LOC400752	0
TOE1	2.442479769
HPDL	2.613841822
CCDC163P	3.789228057
AKR1A1	1.982271233
NASP	2.88422877
CCDC17	2.365487985
PRDX1	2.469822016
RPS15AP10	2.957128198
IPP	1.968482949
TMEM69	2.725911632
PIK3R3	3.548266545
RAD54L	2.283301229
TSPAN1	2.633468456
POMGNT1	1.591064607
LURAP1	3.015778756
NSUN4	0
FAAH	2.437750563
UQCRH	2.283301229
DMBX1	3.23578087
KNCN	3.319522449
LOC729041	0
